Customer_ID,Name,Credit_Score_Anterior,Pred_RandomForest,Pred_XGBoost,Pred_LightGBM,Pred_DecisionTree,Pred_KNN,Pred_LogisticRegression,Pred_NaiveBayes
CUS_0x1154,JessicaWohlp,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x1154,JessicaWohlp,Standard,Poor,Poor,Standard,Poor,Good,Poor,Standard
CUS_0x1154,JessicaWohlp,Standard,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x1155,Wohld,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1155,Wohld,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1155,Wohld,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1155,Wohld,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1156,AngelaMoonq,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1156,AngelaMoonq,Standard,Poor,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0x1156,AngelaMoonq,Standard,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x1156,AngelaMoonq,Standard,Poor,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0x115c,RyanVlastelicar,Standard,Standard,Poor,Standard,Standard,Poor,Poor,Standard
CUS_0x115c,RyanVlastelicar,Standard,Standard,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x115c,RyanVlastelicar,Standard,Standard,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x115c,RyanVlastelicar,Standard,Standard,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x1168,Philipm,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x1168,Philipm,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x1168,Philipm,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x1168,Philipm,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x1169,JanemanLatulb,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1169,JanemanLatulb,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1169,JanemanLatulb,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1169,JanemanLatulb,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x117d,Evat,Good,Good,Standard,Standard,Poor,Good,Poor,Standard
CUS_0x117d,Evat,Good,Good,Standard,Good,Standard,Good,Good,Standard
CUS_0x117d,Evat,Good,Good,Standard,Good,Poor,Good,Poor,Standard
CUS_0x117d,Evat,Good,Good,Good,Good,Standard,Good,Poor,Standard
CUS_0x117f,Kevinj,Standard,Standard,Standard,Poor,Standard,Standard,Good,Good
CUS_0x117f,Kevinj,Standard,Standard,Standard,Good,Standard,Good,Good,Good
CUS_0x117f,Kevinj,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1182,ConorHumphriesk,Good,Good,Good,Standard,Good,Good,Good,Standard
CUS_0x1182,ConorHumphriesk,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1182,ConorHumphriesk,Good,Good,Good,Standard,Good,Good,Good,Standard
CUS_0x1182,ConorHumphriesk,Good,Good,Good,Standard,Good,Good,Good,Standard
CUS_0x1183,Barlyna,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1183,Barlyna,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1183,Barlyna,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1183,Barlyna,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1184,Cohenq,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x1184,Cohenq,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x1184,Cohenq,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x1184,Cohenq,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x1185,Groverj,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x1185,Groverj,Standard,Poor,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x1185,Groverj,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1185,Groverj,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x1190,Toonkelc,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x1190,Toonkelc,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x1190,Toonkelc,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x1192,PaulCarrell,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1192,PaulCarrell,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1192,PaulCarrell,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1192,PaulCarrell,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1193,PeterLauriap,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1193,PeterLauriap,Standard,Standard,Standard,Standard,Standard,Good,Good,Good
CUS_0x1193,PeterLauriap,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1193,PeterLauriap,Standard,Good,Good,Good,Standard,Standard,Good,Good
CUS_0x1195,Alexk,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x1195,Alexk,Standard,Good,Good,Standard,Good,Standard,Good,Standard
CUS_0x1195,Alexk,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x1197,Nayako,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x1197,Nayako,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x1197,Nayako,Standard,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0x1197,Nayako,Standard,Standard,Good,Standard,Good,Poor,Good,Standard
CUS_0x119e,Rodrigol,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x119e,Rodrigol,Standard,Standard,Standard,Standard,Standard,Poor,Standard,Standard
CUS_0x119e,Rodrigol,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x119e,Rodrigol,Standard,Standard,Standard,Standard,Standard,Poor,Standard,Standard
CUS_0x11a4,CarolineHumerc,Poor,Standard,Standard,Poor,Poor,Poor,Standard,Good
CUS_0x11a4,CarolineHumerc,Poor,Standard,Standard,Standard,Poor,Poor,Standard,Good
CUS_0x11a4,CarolineHumerc,Poor,Standard,Standard,Standard,Poor,Poor,Standard,Good
CUS_0x11a4,CarolineHumerc,Poor,Standard,Standard,Standard,Poor,Poor,Standard,Good
CUS_0x11ac,LianaB.v,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x11ac,LianaB.v,Standard,Standard,Good,Standard,Standard,Standard,Good,Standard
CUS_0x11ac,LianaB.v,Standard,Standard,Standard,Standard,Poor,Poor,Good,Standard
CUS_0x11ac,LianaB.v,Standard,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0x11ae,XiaoyiShaou,Standard,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x11ae,XiaoyiShaou,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x11ae,XiaoyiShaou,Standard,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x11ae,XiaoyiShaou,Standard,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x11b1,Browne,Standard,Good,Good,Good,Standard,Standard,Good,Standard
CUS_0x11b1,Browne,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x11b1,Browne,Standard,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x11b1,Browne,Standard,Standard,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x11b7,Cremern,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11b7,Cremern,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11b7,Cremern,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11b7,Cremern,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11c0,Bryana,Good,Good,Good,Good,Good,Good,Poor,Standard
CUS_0x11c0,Bryana,Good,Good,Standard,Good,Good,Good,Poor,Standard
CUS_0x11c0,Bryana,Good,Good,Good,Good,Good,Good,Poor,Standard
CUS_0x11c0,Bryana,Good,Good,Standard,Good,Good,Good,Poor,Standard
CUS_0x11c1,MarkFelsenthalk,Standard,Standard,Good,Standard,Standard,Standard,Standard,Standard
CUS_0x11c1,MarkFelsenthalk,Standard,Standard,Standard,Standard,Standard,Good,Good,Standard
CUS_0x11c1,MarkFelsenthalk,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x11c1,MarkFelsenthalk,Standard,Standard,Standard,Standard,Poor,Poor,Good,Standard
CUS_0x11c6,Andreaj,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x11c6,Andreaj,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x11c6,Andreaj,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x11c6,Andreaj,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x11c7,radenReddallh,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x11c7,radenReddallh,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x11c7,radenReddallh,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x11c7,radenReddallh,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x11d1,JenniferAblans,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x11d1,JenniferAblans,Standard,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x11d1,JenniferAblans,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x11d1,JenniferAblans,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x11d9,AnnikaBreidthardtd,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x11d9,AnnikaBreidthardtd,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x11d9,AnnikaBreidthardtd,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x11d9,AnnikaBreidthardtd,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x11e2,Valetkevitchr,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11e2,Valetkevitchr,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11e2,Valetkevitchr,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11eb,Millikenw,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11eb,Millikenw,Good,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x11eb,Millikenw,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11ec,WilliamSchombergh,Poor,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x11ec,WilliamSchombergh,Poor,Poor,Poor,Standard,Standard,Standard,Poor,Standard
CUS_0x11ec,WilliamSchombergh,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x11fc,Dmitracovaa,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11fc,Dmitracovaa,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11fc,Dmitracovaa,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x11fc,Dmitracovaa,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1204,Lashg,Poor,Poor,Poor,Poor,Poor,Poor,Good,Standard
CUS_0x1204,Lashg,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1204,Lashg,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1207,Wheatleym,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1207,Wheatleym,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1207,Wheatleym,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1207,Wheatleym,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x120c,JamesRegann,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x120c,JamesRegann,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x120c,JamesRegann,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x120c,JamesRegann,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x120d,Martinx,Good,Good,Good,Good,Standard,Good,Good,Standard
CUS_0x120d,Martinx,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x120d,Martinx,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x120d,Martinx,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1216,RobinEmmotti,Poor,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x1216,RobinEmmotti,Poor,Poor,Poor,Standard,Poor,Standard,Poor,Standard
CUS_0x1216,RobinEmmotti,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x121b,Cheeu,Poor,Good,Good,Good,Good,Standard,Good,Good
CUS_0x121b,Cheeu,Poor,Good,Good,Good,Standard,Poor,Good,Good
CUS_0x121b,Cheeu,Poor,Good,Good,Good,Good,Poor,Good,Good
CUS_0x121b,Cheeu,Poor,Good,Good,Good,Good,Poor,Good,Good
CUS_0x1220,Berkowitze,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1220,Berkowitze,Good,Good,Good,Good,Standard,Good,Good,Standard
CUS_0x1220,Berkowitze,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1226,Hildebry,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x1226,Hildebry,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1226,Hildebry,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x1226,Hildebry,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x122c,Papadimasf,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x122c,Papadimasf,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x122c,Papadimasf,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x122c,Papadimasf,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x122f,Donovang,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x122f,Donovang,Poor,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x122f,Donovang,Poor,Poor,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0x122f,Donovang,Poor,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x1231,JamesReganc,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1231,JamesReganc,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1231,JamesReganc,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1231,JamesReganc,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1232,Lawderr,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1232,Lawderr,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1232,Lawderr,Standard,Poor,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0x1233,TetsushiKajimotox,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x1233,TetsushiKajimotox,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1233,TetsushiKajimotox,Standard,Good,Standard,Good,Standard,Standard,Good,Standard
CUS_0x1234,Carrickn,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1234,Carrickn,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1234,Carrickn,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1234,Carrickn,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1236,Felsenthalq,Standard,Good,Standard,Good,Good,Good,Poor,Standard
CUS_0x1236,Felsenthalq,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x1236,Felsenthalq,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1236,Felsenthalq,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x123a,MichelleMartinh,Poor,Poor,Standard,Poor,Standard,Standard,Poor,Standard
CUS_0x123a,MichelleMartinh,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x123a,MichelleMartinh,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x123a,MichelleMartinh,Poor,Poor,Standard,Poor,Standard,Standard,Poor,Standard
CUS_0x123d,JamesReganl,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x123d,JamesReganl,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x123d,JamesReganl,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x1246,Vaughanl,Poor,Good,Good,Good,Good,Good,Good,Good
CUS_0x1246,Vaughanl,Poor,Good,Good,Good,Good,Good,Good,Good
CUS_0x1246,Vaughanl,Poor,Good,Standard,Good,Good,Good,Good,Good
CUS_0x1246,Vaughanl,Poor,Good,Good,Good,Good,Good,Good,Good
CUS_0x1249,SoyoungKimm,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1249,SoyoungKimm,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1249,SoyoungKimm,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x124a,B.d,Standard,Good,Standard,Standard,Poor,Good,Good,Good
CUS_0x124a,B.d,Standard,Good,Standard,Good,Poor,Standard,Good,Good
CUS_0x124a,B.d,Standard,Good,Good,Good,Standard,Good,Good,Good
CUS_0x1250,DennyThomasx,Standard,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x1250,DennyThomasx,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x1250,DennyThomasx,Standard,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x1250,DennyThomasx,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x1252,IrenePreisingera,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1252,IrenePreisingera,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1252,IrenePreisingera,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1252,IrenePreisingera,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1255,MattScuffhamx,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0x1255,MattScuffhamx,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x1255,MattScuffhamx,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x1255,MattScuffhamx,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0x1258,Flynng,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x1258,Flynng,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1258,Flynng,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x1258,Flynng,Standard,Standard,Standard,Standard,Poor,Standard,Standard,Good
CUS_0x125c,Luciae,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x125c,Luciae,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x125c,Luciae,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x125c,Luciae,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x1269,Chadbournk,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1269,Chadbournk,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1269,Chadbournk,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1269,Chadbournk,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x126d,Brownj,Standard,Standard,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x126d,Brownj,Standard,Standard,Good,Good,Good,Standard,Good,Standard
CUS_0x126d,Brownj,Standard,Standard,Poor,Poor,Standard,Standard,Good,Standard
CUS_0x1271,CarrickMollenkampq,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1271,CarrickMollenkampq,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1271,CarrickMollenkampq,Standard,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0x1271,CarrickMollenkampq,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x1274,Whited,Poor,Standard,Poor,Poor,Poor,Standard,Standard,Standard
CUS_0x1274,Whited,Poor,Standard,Poor,Poor,Poor,Poor,Good,Standard
CUS_0x1274,Whited,Poor,Standard,Poor,Standard,Poor,Poor,Standard,Standard
CUS_0x1274,Whited,Poor,Poor,Poor,Standard,Poor,Poor,Good,Standard
CUS_0x1277,Baileyt,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x1277,Baileyt,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x1277,Baileyt,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x1278,Rothackern,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x1278,Rothackern,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x1278,Rothackern,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x1278,Rothackern,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x127d,McCoolg,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x127d,McCoolg,Poor,Poor,Poor,Poor,Poor,Standard,Good,Standard
CUS_0x127d,McCoolg,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x1281,ernardop,Poor,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x1281,ernardop,Poor,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x1281,ernardop,Poor,Good,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x1281,ernardop,Poor,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x1285,Lauriay,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x1285,Lauriay,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1285,Lauriay,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x1286,DavidAlexo,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1286,DavidAlexo,Standard,Standard,Standard,Standard,Good,Standard,Good,Good
CUS_0x1286,DavidAlexo,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1288,Taylorq,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x1288,Taylorq,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x1288,Taylorq,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x1288,Taylorq,Poor,Poor,Poor,Standard,Standard,Poor,Poor,Standard
CUS_0x128e,Leikam,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x128e,Leikam,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x128e,Leikam,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x128f,DavidGaffenk,Standard,Standard,Standard,Standard,Good,Poor,Standard,Standard
CUS_0x128f,DavidGaffenk,Standard,Standard,Standard,Poor,Good,Poor,Standard,Standard
CUS_0x128f,DavidGaffenk,Standard,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x1290,Pattanaikb,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1290,Pattanaikb,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1290,Pattanaikb,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1290,Pattanaikb,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x1297,Edwardsz,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x1297,Edwardsz,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x1297,Edwardsz,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x1297,Edwardsz,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x1298,Melg,Standard,Standard,Standard,Standard,Poor,Standard,Standard,Good
CUS_0x1298,Melg,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x1298,Melg,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x1298,Melg,Standard,Standard,Standard,Standard,Poor,Standard,Standard,Good
CUS_0x129b,N.w,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0x129b,N.w,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x129b,N.w,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x129b,N.w,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x12a4,ThomasFerraroz,Standard,Poor,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0x12a4,ThomasFerraroz,Standard,Poor,Standard,Poor,Standard,Poor,Poor,Standard
CUS_0x12a4,ThomasFerraroz,Standard,Poor,Standard,Poor,Standard,Poor,Poor,Standard
CUS_0x12a4,ThomasFerraroz,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x12a6,Natem,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x12a6,Natem,Poor,Standard,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x12a6,Natem,Poor,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x12a6,Natem,Poor,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0x12a7,Luciat,Standard,Standard,Good,Good,Good,Poor,Good,Standard
CUS_0x12a7,Luciat,Standard,Standard,Standard,Good,Standard,Good,Good,Standard
CUS_0x12a7,Luciat,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x12a8,Baertleine,Standard,Good,Standard,Standard,Good,Standard,Good,Good
CUS_0x12a8,Baertleine,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0x12a8,Baertleine,Standard,Standard,Standard,Standard,Standard,Good,Good,Good
